,Coefficient
ALDD2y,-0.0002613628709257362
G6PDH2r,-0.0006207638008716697
GND,-0.000620772157438649
PGL,-0.000621055112014684
PGI,-0.0006210615940633717
DAAD,-0.0007687512207614668
PAPA180,-0.0008314636595452766
NTD8pp,-0.00092129502804295
LPLIPAL2E120,-0.001021126739571629
MTHFC,-0.001065404100110106
MTHFD,-0.001065425111336568
PLIPA2A181pp,-0.001231837763055712
LPLIPAL1A181pp,-0.001231895002768211
23PDE2pp,-0.001349581963775961
LDH_D2,-0.001633438394496329
PLIPA1E181pp,-0.001710767059203078
TRSARr,-0.001928056783990872
GLYCK,-0.001928117190826359
GLXCL,-0.001928297330241991
THRA,-0.002058694767555489
ACALD,-0.002058778892938743
CLPNS180pp,-0.002126493911661974
CLPNH180pp,-0.002126642001857557
PGSA180,-0.002588555816968331
PGPP180pp,-0.002588558229596235
DASYN180,-0.002588581197075803
ACPPAT161,-0.003030173075270864
APG3PAT160,-0.00303018155581113
APG3PAT161,-0.003030190066721723
ACPPAT160,-0.003030228161991391
DASYN120,-0.003057853160072108
GLYAT,-0.003080931490394815
THRD,-0.003081047295844963
PPPGO,-0.003086533749106857
PPK,-0.003332492836610523
ALDD3y,-0.003504829439536724
GLYCL,-0.003550428714003633
ALCD19,-0.003802054679042209
GAPP,-0.003802104239738507
GLYK,-0.003802129918712408
FTHFD,-0.003865371212511932
UDPGPpp,-0.003894553208687802
GPDDA5pp,-0.004974570329614762
PPM,-0.005163936297830372
ICL,-0.005216434045755862
R15BPK,-0.006002507690883827
R1PK,-0.006002509796048253
FTHFLi,-0.006664856435603253
DHORDfum,-0.007082856372287161
G6PP,-0.007535251830513699
GART,-0.007644904392454251
