,Coefficient
CTECOAI7,0.0002165938742389499
RNTR3c2,0.0002090947105389918
ECOAH6,0.0002050952488641738
RNTR4c2,0.0002021917298242137
RNTR2c2,0.0002014267132082411
ECOAH4,0.0001974176858884362
HACD6,0.0001961494209652302
ACOAD6f,0.000193645731832637
FACOAE161,0.0001914066080467765
GAPD,0.0001883495482815537
HACD7,0.0001882781330703323
ACOAD4f,0.00018661667146654
ACOAD5f,0.0001847909353852071
HACD4,0.0001830081706896571
AACPS4,0.0001827927742057876
HACD5,0.0001821340839316129
FLDR2,0.000173164444931609
ECOAH7,0.0001711151769799697
ACOAD1fr,0.0001690703743983389
ECOAH1,0.0001585219522603148
ECOAH2,0.0001581296986028478
ECOAH3,0.0001561345314431081
ACOAD2f,0.0001555135432967767
ACOAD3f,0.0001550598143223398
ACOAD7f,0.0001536684566935373
ACACT6r,0.0001526173051405538
ACACT7r,0.0001503596128140453
ACACT5r,0.0001449076971727681
ECOAH5,0.0001438835916933622
ACACT4r,0.0001434767538396871
FACOAE120,0.0001428180877313113
FADRx,0.0001357670945574508
AACPS7,0.0001328967149079715
AACPS3,0.000129446432935357
ACACT1r,0.0001283408036507457
HACD3,0.0001219415524586235
FACOAE160,0.0001157657991167731
LDH_D2,0.0001151712991737904
HACD2,0.0001130318358742083
ACACT2r,0.0001130005925311502
ACACT3r,0.0001128622759760142
HACD1,0.0001128230323520393
42A12BOOXpp,7.443506062912317e-05
ASPO6,7.174151242585768e-05
EAR161y,-0.0002484412096843521
PAPA181pp,-0.0002801982421718018
PGI,-0.0003355124832364602
PGL,-0.0003355293770368071
G6PDH2r,-0.0003363973254490248
GND,-0.000336398337418413
NADPHHR,-0.0003623752131326856
NADPHXE,-0.0003623780355429002
NADPHXD,-0.0003623846643966873
BSORy,-0.0004433239467434515
BSORx,-0.0004433333436704953
PPCK,-0.0004842516569779052
NTD1,-0.0007169742066461602
23PDE2pp,-0.0008549037173127883
GLYCTO2,-0.001088989894318927
PLIPA1E141pp,-0.001155620301535605
FACOAE141,-0.001336034366601669
PAPA181,-0.00157833224317893
LPLIPAL1E141pp,-0.001628163766963062
PLIPA2E141pp,-0.001628429673310926
ACALD,-0.001648047930822927
GLYCTO3,-0.001648059345838742
THRA,-0.001648112091761948
HPYRP,-0.001680808033954423
PPTHpp,-0.001745046156903719
GLXCL,-0.002040931725377193
GLYCK,-0.002041132096402388
TRSARr,-0.002041344450889655
NTD3pp,-0.00229958661998632
LPLIPAL2A181,-0.002574883916308754
PLIPA1A181pp,-0.002575408955495669
XPPT,-0.002913075359577971
PUNP5,-0.002913144657089179
NTD11,-0.002913446195676907
HXAND,-0.00291348969937302
ACPPAT140,-0.002972465030973723
PLIPA1G181pp,-0.002972724738175499
ACPPAT160,-0.003089344650092981
APG3PAT161,-0.003089402599450428
APG3PAT160,-0.003089420130988437
ACPPAT161,-0.003089437728761865
DASYN181,-0.003375462043771105
GPDDA1,-0.003662731500110347
GAPP,-0.003875877282621844
GLYK,-0.003875877362598522
ALCD19,-0.003876142037385506
PGPP160pp,-0.00392803356353714
PPM,-0.00404038695589695
DCTPD,-0.004456425165525526
R1PK,-0.004462454276079615
R15BPK,-0.00446245696305107
THRD,-0.00454831428356139
GLYAT,-0.004548616124072449
GCALDD,-0.004696433601013317
GLBRAN2,-0.005768349711178933
FTHFLi,-0.007363602945282622
