,Coefficient
METOX2s,-0.0007318273316574459
AMALT4,-0.0007348390939695741
CPGNR3,-0.0008436950820215416
LPLIPAL2G160,-0.0009883810092193215
PROD3,-0.001321124140955966
MDH3,-0.00134373857811001
2AGPGAT160,-0.0015192797381246
LPLIPAL2A160,-0.001706282538706082
PLIPA1A160pp,-0.001706301840905844
PUNP5,-0.00185026692365256
XPPT,-0.001850489857788759
HXAND,-0.001850695678948333
NTD11,-0.001850707281262478
PLIPA2G160pp,-0.002140590035885075
LPLIPAL1G160pp,-0.002140590605198198
GTHPi,-0.002562339351818148
ACPPAT160,-0.003214396356130971
APG3PAT161,-0.003214463205340331
APG3PAT160,-0.003214464426167265
ACPPAT161,-0.003214465407577328
EDD,-0.003288726550928627
EDA,-0.003288761838529337
ALCD19,-0.003866617930352247
GLYK,-0.003866870863137096
GAPP,-0.003866944916187645
PPM,-0.004991821831296456
GLYAT,-0.00580284427327528
THRD,-0.00580290168998788
R1PK,-0.006005703991046506
R15BPK,-0.006005709337568412
NADPHQR3,-0.006127208014662113
MALS,-0.007010554245048323
ICL,-0.007011247801748224
FTHFLi,-0.00804156835600383
GART,-0.00809231248300795
NTD1,-0.008515053227161411
