,Coefficient
ECOAH1,0.0004276756235874237
ECOAH2,0.0004270435393409463
ASPO6,0.0004265404827937958
ECOAH3,0.0004241735831313034
SHGO,0.0004146239088496208
AHGDx,0.000411971209387487
AACPS3,0.0004070184577200267
3OAR140,0.000393282004215882
3OAS140,0.0003932011369934369
I2FE2SR,0.0003914235768157147
PGM,0.0003464892033172848
ACOAD5f,0.0003383837572864016
ACOAD4f,0.0003377028725995803
RNTR3c2,0.0003120139725137555
ENO,0.0003018611140467659
ACACT5r,0.0002906501678410176
ACOAD6f,0.0002890256131755303
ECOAH5,0.000283753741618716
ECOAH7,0.0002833700656149349
ECOAH4,0.0002794983235997447
ACACT4r,0.0002669907434084943
HACD4,0.0002535465523572873
HACD5,0.0002525587967713736
ACACT6r,0.0002473208702888093
ECOAH6,0.0002347845288080866
RPI,0.0002263808106011575
ACACT7r,0.0002156854221796128
HACD6,0.0002139140977971166
HACD7,0.0002036192371680445
GLUDy,0.000171195525256932
MDH,0.000124239321088954
PDXPP,0.000102338766398041
FACOAE161,8.974516570796776e-05
CTECOAI7,8.941612949123604e-05
PPS,7.275292447930594e-05
PAPA141,-0.0002087918862448626
PAPA141pp,-0.000209658657901204
PGI,-0.0002578891748184013
PGL,-0.0002579242893608332
G6PDH2r,-0.0002580453364613265
GND,-0.0002580599330070958
PGSA180,-0.0003788522574605301
DHBD,-0.0004101827106957404
ICHORT,-0.0004101929822995254
MALDDH,-0.000428402701421385
AAMYL,-0.0005841003047073272
NADTRHD,-0.0006413291849928159
ACNML,-0.0007073669679400198
AMANK,-0.0007075744807558825
PGPP180,-0.0007199146511222054
2AGPGAT180,-0.0007199791860138706
GAPP,-0.0007201352032946828
GLYK,-0.0007202653916664256
ALCD19,-0.0007208765889004728
BGLA1,-0.0008457937497383694
DHBSH,-0.0009649233314079086
NTD1pp,-0.001760886681042187
GCALDD,-0.001789279194261438
GLYCTO2,-0.001789480365012991
NTP10,-0.001980024896932885
ADK4,-0.001981578465583121
GLYCK,-0.002096361231517086
TRSARr,-0.002096736727231199
GLXCL,-0.002097016940513674
FEENTERexs,-0.002256244022437846
DHORDfum,-0.00228846014067731
THRA,-0.002761388084489615
ACALD,-0.002761546012120024
PPM,-0.002793015549299602
NTD11,-0.003056664510983914
HXAND,-0.003056706661358673
XPPT,-0.003056870092844914
PUNP5,-0.003057315210909543
APG3PAT161,-0.003077459518542922
APG3PAT160,-0.003077462959585233
ACPPAT161,-0.003077466885077183
ACPPAT160,-0.003077535240809283
CLPNS141pp,-0.003154029434918389
PGSA141,-0.003154037514220305
PGPP141pp,-0.00315408169195636
CLPNH141pp,-0.003154084904578962
R15BPK,-0.003331219739521791
R1PK,-0.003331220260091736
ICHORS_copy2,-0.003412296402054884
PPK2,-0.003527889274289433
EAR80y,-0.003765053877866807
THRD,-0.004328496497943752
GLYAT,-0.004328816848315352
PGPP180pp,-0.004420330709964976
ENTERES,-0.004485962002913873
FTHFLi,-0.006837746588753628
