,Coefficient
FRD3,-0.001474561845079221
FADRx2,-0.00154298802956586
FE3Ri,-0.001722571572189385
HXAND,-0.002714005640021765
NTD11,-0.002714014228219502
PUNP5,-0.002714067072704162
XPPT,-0.002714103572451044
ACPPAT161,-0.003010363758772006
APG3PAT160,-0.003010368180311733
APG3PAT161,-0.003010372588009873
ACPPAT160,-0.003010388839582968
GTPHs,-0.003015730233047839
NTPP11,-0.003015742207804652
ALCD19,-0.003750058480566205
GLYK,-0.00375017943973311
GAPP,-0.00375018249682392
GSNK,-0.004277940865069315
GLYAT,-0.004415282056538812
THRD,-0.004415377385723437
GLYCTO2,-0.004956503363316152
PPM,-0.004990169908411361
FTHFLi,-0.005895466046530951
R1PK,-0.006078501503844703
R15BPK,-0.006078501954033664
GCALDD,-0.006446566062272236
GART,-0.0066634419785016
DHORDfum,-0.007101907970528513
ICL,-0.008599129037975863
MALS,-0.008601761914815752
