,Coefficient
NTD8,-0.002465162811913783
PUNP5,-0.002760613658152751
XPPT,-0.002760679358473228
NTD11,-0.002760949972160509
HXAND,-0.00276096590352549
PPCK,-0.0028753542976922
ACPPAT160,-0.002904602160400869
APG3PAT161,-0.00290464688072869
APG3PAT160,-0.002904658916938556
ACPPAT161,-0.002904670872183823
F6PA,-0.003232286484847372
NTPTP1,-0.003381116199092866
THRD,-0.003425581360122017
GLYAT,-0.00342567651503055
GLYCTO2,-0.004183739978281612
GCALDD,-0.004184373292950924
FBA,-0.004445794148703267
DHORDfum,-0.004450038099865511
PFK_3,-0.00464509556925848
FBA3,-0.00464556169187488
PFK,-0.004648940546778805
EDD,-0.004765845256015882
EDA,-0.004765894004825183
PPM,-0.005002254041582277
FTHFLi,-0.005699196205695182
R15BPK,-0.006095401355770867
R1PK,-0.006095401864433298
GART,-0.007810411068164523
