,Coefficient
TKT1,0.0005215358686222914
TALA,0.0005200572245812657
3OAS140,0.0004905998013907576
3OAR140,0.000490428382828136
MDH,0.0004504684467335387
GAPD,0.0004487371984301047
PGK,0.0004315457420305591
AACPS3,0.000415680838395136
ECOAH3,0.0004028594733722873
ACACT2r,0.0004008239647147536
ECOAH2,0.0004007024681864044
ECOAH1,0.0004002368512475051
ACACT3r,0.0003999860621685978
HACD1,0.0003945787906922831
HACD2,0.0003936557514214692
FACOAE160,0.0003854768035410838
HACD3,0.0003763137460223962
ASPO6,0.000371101197810004
ACACT1r,0.0003693023292894641
AACPS7,0.0003654824429541807
ACOAD1fr,0.0003611426475083491
FACOAE120,0.0003591217168520256
ACOAD7f,0.0003562092808299081
ACOAD3f,0.0003560973059057378
ACOAD2f,0.0003560851367615675
FESD1s,0.0003431797487673266
FESR,0.0003404250198782965
RNTR1c2,0.0002785258136600119
TPI,0.0002470993228244282
HACD5,0.0002261857121674256
HACD4,0.0002254416795630349
ACACT4r,0.0002186185169726661
NADHPO,0.0002147002640078098
OPHHXy,0.0002138128966943132
MOX,0.0002136019400205527
ECOAH5,0.0002122510713038955
ACACT5r,0.0002084076253070748
ECOAH4,0.0002057734928396367
ACOAD5f,0.0001752375294516482
ACOAD4f,0.0001751469008426616
HACD7,0.0001739356466103909
ACACT7r,0.0001676448099956466
HACD6,0.000166187681416572
RNTR3c2,0.0001542507299052378
ACACT6r,0.0001528680646854373
ECOAH6,0.0001511130545744887
RNTR4c2,0.0001350535746016111
RNTR2c2,0.0001344503543354258
ECOAH7,0.0001312450018564249
ACOAD6f,0.0001225426941930849
FUM,8.370379088760215e-05
PAPSR2,-0.0002111394438261355
GRXR,-0.0002111458226912085
GTHOr,-0.0002112789950894555
PYAM5PO,-0.0002230498851750746
DAPAL,-0.0002231605091548607
BGLA1,-0.0002234998435404243
FECRMR2,-0.000254319295598198
ALAALAD,-0.0002543555791602874
NADTRHD,-0.0004989673541767971
AGM4PCP,-0.0008411907441103956
GUI2,-0.0008413775100356627
GALCTLO,-0.0008414288835711846
GLXCL,-0.0008415846998835712
TRSARr,-0.0008416848366530472
GLYCK,-0.0008419322679143375
LDH_D,-0.000910184957591162
PPPGO,-0.001253356713023378
AMPN,-0.001318893490966494
GLYCL,-0.001347287556058351
DAAD,-0.001373333966761678
ICL,-0.00155360435683139
FTHFD,-0.001952536977421739
URIK2,-0.002382529774750162
URIK1,-0.002382532553701623
PDXPP,-0.002476400530349659
ALR2,-0.002534499098725341
PUNP5,-0.002790606372196497
HXAND,-0.002790871342849049
XPPT,-0.002790876970690334
NTD11,-0.002790902187780139
ALR2x,-0.002892596067318805
R5PP,-0.003028876830113374
ACPPAT160,-0.003052505539453808
ACPPAT161,-0.003052528208100814
APG3PAT160,-0.003052533407884254
APG3PAT161,-0.003052538348797324
ALCD19,-0.003844212148093218
GLYK,-0.00384462289499614
GAPP,-0.00384470144616144
PPM,-0.005050029791486362
GLYAT,-0.005994570100406715
THRD,-0.005994808144160079
R15BPK,-0.006144740468897536
R1PK,-0.006144744771174337
FTHFLi,-0.006958250495057141
DHORDfum,-0.007252403546756478
GART,-0.009267844237273866
