,Coefficient
NTD11,-0.00179508930562392
HXAND,-0.00179510943822474
PUNP5,-0.001795135304131773
NTD10pp,-0.001795210751573791
FA160ACPHi,-0.001843284070435365
PFL,-0.001898726169946754
THRD,-0.00201731792423806
GLYAT,-0.002017437808772005
THRA,-0.002447515811736145
ACALD,-0.002447523510676509
NTPP11,-0.002458466364274605
GTPHs,-0.002458483580223222
MAN1PT2,-0.002458572743775111
PGI,-0.00257462583964043
PGL,-0.002574643154301431
GND,-0.002574789446398918
G6PDH2r,-0.002574790122164021
GLYCTO2,-0.002807872577263546
ACPPAT160,-0.00301345016943787
APG3PAT161,-0.003013450851166178
APG3PAT160,-0.003013457513285759
ACPPAT161,-0.003013464298435963
CMPN,-0.003817419918388717
GAPP,-0.003922088638690324
GLYK,-0.003922118381740888
ALCD19,-0.003922330393158075
NTD10,-0.004326676076423052
G6PP,-0.004789580209011024
2DGULRy,-0.004789699245656306
PPM,-0.005077818420948081
DHORDfum,-0.005675641959946964
GCALDD,-0.006061888845962722
R15BPK,-0.006086903620105164
R1PK,-0.006086907519820839
FTHFLi,-0.006564694465720174
GART,-0.00771474319736342
