,Coefficient
CBMKr,0.0004661899594705222
PPC,0.0004273053420148553
RNTR2c2,0.0003847092612830574
POR5,0.0003542841540654774
CPPPGO,0.0003399773959309821
PDH,0.0003233417419462511
ACKr,0.0003201148518709872
PTAr,0.0003187173829265091
AACPS3,0.0003107539301343704
ECOAH3,0.0003002139763097009
ACACT2r,0.0002989742175029984
ACACT3r,0.0002983579208766315
ECOAH2,0.0002982308971970752
ECOAH1,0.0002978107281498774
HACD1,0.0002938320792766378
HACD2,0.0002928283304956985
FACOAE160,0.0002860179386988754
HACD3,0.0002790047586329625
ACACT1r,0.0002743112105742449
AACPS7,0.000271754629465355
FACOAE120,0.0002670947150300043
ACOAD1fr,0.0002644057050335947
ACOAD7f,0.0002639089836781883
ACOAD3f,0.0002635765067197178
ACOAD2f,0.0002634815456445021
NADHPO,0.0002602431401562659
SHGO,0.0002601934263018289
OPHHXy,0.0002600696735861864
PPPGO,0.0002599868697706906
AHGDx,0.000259222800565308
MOX,0.0002575400416847227
HACD5,0.000174457400707018
HACD4,0.0001738051747078589
ACACT4r,0.000168092541723723
ECOAH5,0.0001622012675118689
ACACT5r,0.0001594648681085609
ECOAH4,0.0001575336288928745
HACD7,0.0001364225052160581
RNTR3c2,0.0001359622598583157
RNTR1c2,0.000135717280594526
ACOAD5f,0.0001338533158405699
ACOAD4f,0.0001334501777221225
ACACT7r,0.0001309720781950813
HACD6,0.0001290713811986169
ACACT6r,0.0001183864109345539
ECOAH6,0.0001167891147486494
ECOAH7,0.0001029229012854016
ACOAD6f,9.502324270372394e-05
FA161ACPHi,8.651266369808298e-05
TKT2,-0.0005798461742073857
SUCDi,-0.002246791383371052
PPS,-0.002324886830497876
PUNP5,-0.002780054677979121
HXAND,-0.002780248658887504
NTD11,-0.00278026714464956
XPPT,-0.002780288712372318
NADTRHD,-0.002842395264498318
ACPPAT161,-0.003034230619292329
ACPPAT160,-0.00303423080716186
APG3PAT160,-0.003034236855504659
APG3PAT161,-0.003034242936948032
ALCD19,-0.00376068175692949
GLYK,-0.003761064096050552
GAPP,-0.00376111215966262
ICL,-0.004059989566598077
MALS,-0.004061578884970819
GCALDD,-0.004286186345580681
PPM,-0.004978051979083788
FTHFLi,-0.005163850656113973
EDA,-0.0055157399222271
EDD,-0.005515847246688869
DHORDfum,-0.006022225950296702
R15BPK,-0.006070079404105481
R1PK,-0.006070080199141996
GLYAT,-0.006544039859300129
THRD,-0.006544262182996111
FTHFD,-0.00741207143563202
