,Coefficient
NTD7pp,-0.001796345438053052
GLYCTO4,-0.001816447010342419
PPCK,-0.001926079861460303
SERD_L,-0.001926126460836897
EAR121y,-0.001926136788463846
APG3PAT161,-0.002464331572526646
APG3PAT160,-0.002464335989823121
ACPPAT161,-0.002464340673676712
ACPPAT160,-0.002464362828981012
THRD,-0.00336305945984262
GLYAT,-0.003363185538825682
EDA,-0.003537630428571605
EDD,-0.003537638470702495
GAPP,-0.003782606843639992
GLYK,-0.003782657782059578
ALCD19,-0.00378291759494124
ABTA,-0.003991666204434279
NTD11,-0.004780614409003762
XPPT,-0.004780673134322348
GART,-0.004797672051441323
FTHFLi,-0.004830078226449907
SSALy,-0.005513743058869902
ADPT,-0.006814482494436037
PRPPS,-0.008199115134121925
