,SHAP value
4HTHRA,0.0001091429996722968
ASPO6,0.00010908911345580044
4HTHRK,0.00010905030840278448
ACACT3r,0.00010885520876767569
TALA,0.00010884192164076212
ADNK1,0.00010883905145267488
ACOAD3f,0.00010877439815078327
SPODM,0.00010874794082715218
ACACT1r,0.00010818349248610816
ECOAH3,0.00010810679004426751
DHORD2,0.00010806822469870036
HACD1,0.00010789035530095824
ECOAH6,0.00010786360006966191
ASAD,0.00010776479357748973
HACD3,0.00010775476439922004
FACOAE160,0.00010774975875466689
FACOAE120,0.00010772477727036748
HACD2,0.00010768059129628183
ACOAD2f,0.00010759658393527851
ACACT2r,0.00010758022307071774
ACOAD4f,0.00010754166687806612
ECOAH1,0.00010746044790923268
ECOAH4,0.00010743147681672304
ICL,0.00010734476337868989
ACOAD7f,0.00010728925105046736
ACACT7r,0.00010728880017187935
GLUDy,0.00010725166199834168
ACACT6r,0.00010718753419635035
ACACT5r,0.00010718393384654266
AACPS3,0.00010716200142028029
ECOAH7,0.0001071495488063208
ECOAH2,0.00010714098410839947
ACOAD1fr,0.00010712089650621054
ASPK,0.00010709255620916424
FACOAE161,0.00010706431889375898
HACD4,0.00010705001055631334
ACACT4r,0.0001070356650078016
ACOAD5f,0.00010695011834617936
HACD6,0.00010683913014657591
HACD7,0.00010683575302125802
CTECOAI7,0.00010677631133702982
AACPS4,0.00010677629164444676
ACOAD6f,0.00010661639507319715
ECOAH5,0.00010656422717133948
FADRx,0.00010635418299344051
HACD5,0.00010613479156793415
POR5,0.00010609268396867526
AACPS7,0.00010607721307061425
HSDy,0.00010502466938263996
3OAS140,0.00010309597966262048
ADK1,0.0001026147019974372
3OAR140,0.00010242038736329508
THRS,0.000100594338211498
PGM,0.00010025909441574832
HSK,9.986836239869844e-05
ENO,9.940092384623052e-05
PRPPS,9.880730342367058e-05
PPS,9.599130173250307e-05
GART,9.396645501471551e-05
PTAr,9.347804051098826e-05
ACKr,9.347096552125276e-05
HCO3E,8.237629814815135e-05
PSERT,7.085885937401888e-05
PSP_L,7.049217956603738e-05
PGCD,7.007965855710459e-05
QMO3,6.804211179434876e-05
FBP,5.1811401431503696e-05
FBA,5.140252980286894e-05
GHMT2r,5.117046633686261e-05
MTHFC,2.2639755056136207e-05
MTHFD,2.2521056333013683e-05
ACCOAC,1.8043574335177785e-05
MCOATA,1.754616650159932e-05
PDX5POi,-7.743246779495501e-08
PPPGO,-8.670144671915405e-08
NDPK7,-1.129099179357325e-07
RNDR3,-1.1556734038783526e-07
DHORD5,-1.4322242053705544e-07
NDPK6,-1.5483157079858038e-07
NDPK5,-1.5704168463195884e-07
RNDR2,-1.6239336497514397e-07
RNDR4,-1.7233106266667448e-07
LDH_D2,-5.041964121255687e-07
PFL,-9.454267691432687e-07
NADHPO,-1.0432033970659258e-06
OPHHXy,-1.0644984082690108e-06
MOX,-1.1175580836885656e-06
FLDR2,-1.132543462533909e-06
