,SHAP value
ETHAAL,-1.6285036353264843e-08
OMMBLHX3,-1.8960900980400424e-08
ASPT,-2.21938409903231e-08
PFK,-5.821260802957035e-08
ATPM,-1.1341916720966715e-07
GART,-1.2823047776972135e-07
PYK3,-3.797678592226347e-07
PYK4,-3.9823597085562016e-07
PYK2,-5.365482930062755e-07
PYK6,-6.555113872076842e-07
